datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,day,month,hour,year,day_of_week,is_weekday,demand
2012-10-11 18:00:00,4,0,1,1,18.86,22.725,44,11.0014,692,11,10,18,2012,3,3,0
2012-10-11 19:00:00,4,0,1,1,18.04,21.97,51,8.9981,743,11,10,19,2012,3,3,0
2012-10-11 20:00:00,4,0,1,1,17.22,21.21,62,11.0014,415,11,10,20,2012,3,3,0
2012-10-11 21:00:00,4,0,1,1,17.22,21.21,62,8.9981,260,11,10,21,2012,3,3,0
2012-10-11 22:00:00,4,0,1,1,16.4,20.455,66,11.0014,177,11,10,22,2012,3,3,1
2012-10-11 23:00:00,4,0,1,1,17.22,21.21,58,6.0032,186,11,10,23,2012,3,3,1
2012-10-12 00:00:00,4,0,1,1,16.4,20.455,66,7.0015,68,12,10,0,2012,4,4,0
2012-10-12 01:00:00,4,0,1,1,16.4,20.455,66,6.0032,37,12,10,1,2012,4,4,0
2012-10-12 02:00:00,4,0,1,1,16.4,20.455,66,6.0032,16,12,10,2,2012,4,4,0
2012-10-12 03:00:00,4,0,1,1,14.76,18.18,76,6.0032,6,12,10,3,2012,4,4,0
2012-10-12 04:00:00,4,0,1,1,14.76,18.18,76,7.0015,8,12,10,4,2012,4,4,0
2012-10-12 05:00:00,4,0,1,1,14.76,18.18,81,6.0032,35,12,10,5,2012,4,4,0
2012-10-12 06:00:00,4,0,1,1,13.94,17.425,81,6.0032,143,12,10,6,2012,4,4,0
2012-10-12 07:00:00,4,0,1,1,14.76,18.18,81,6.0032,392,12,10,7,2012,4,4,0
2012-10-12 08:00:00,4,0,1,1,17.22,21.21,71,6.0032,745,12,10,8,2012,4,4,0
2012-10-12 09:00:00,4,0,1,1,20.5,24.24,39,19.9995,400,12,10,9,2012,4,4,0
2012-10-12 10:00:00,4,0,1,1,21.32,25.0,36,19.9995,275,12,10,10,2012,4,4,0
2012-10-12 11:00:00,4,0,1,1,22.14,25.76,37,23.9994,313,12,10,11,2012,4,4,0
2012-10-12 12:00:00,4,0,1,1,22.14,25.76,39,31.0009,387,12,10,12,2012,4,4,0
2012-10-12 13:00:00,4,0,1,1,22.96,26.515,37,26.0027,381,12,10,13,2012,4,4,0
2012-10-12 14:00:00,4,0,1,1,22.96,26.515,37,31.0009,371,12,10,14,2012,4,4,0
2012-10-12 15:00:00,4,0,1,1,21.32,25.0,42,30.0026,455,12,10,15,2012,4,4,0
2012-10-12 16:00:00,4,0,1,1,18.86,22.725,41,23.9994,520,12,10,16,2012,4,4,0
2012-10-12 17:00:00,4,0,1,1,18.86,22.725,38,26.0027,837,12,10,17,2012,4,4,0
2012-10-12 18:00:00,4,0,1,1,18.04,21.97,38,19.9995,642,12,10,18,2012,4,4,0
2012-10-12 19:00:00,4,0,1,1,17.22,21.21,41,15.0013,493,12,10,19,2012,4,4,0
2012-10-12 20:00:00,4,0,1,1,17.22,21.21,47,8.9981,308,12,10,20,2012,4,4,0
2012-10-12 21:00:00,4,0,1,1,16.4,20.455,54,12.998,190,12,10,21,2012,4,4,0
2012-10-12 22:00:00,4,0,1,1,16.4,20.455,47,19.9995,160,12,10,22,2012,4,4,1
2012-10-12 23:00:00,4,0,1,1,14.76,17.425,57,12.998,100,12,10,23,2012,4,4,1
2012-10-13 00:00:00,4,0,0,1,14.76,18.18,57,6.0032,249,13,10,0,2012,5,5,0
2012-10-13 01:00:00,4,0,0,1,13.94,16.665,53,8.9981,146,13,10,1,2012,5,5,0
2012-10-13 02:00:00,4,0,0,1,13.94,16.665,53,12.998,67,13,10,2,2012,5,5,0
2012-10-13 03:00:00,4,0,0,1,13.12,15.15,66,15.0013,15,13,10,3,2012,5,5,0
2012-10-13 04:00:00,4,0,0,1,12.3,15.15,65,11.0014,11,13,10,4,2012,5,5,0
2012-10-13 05:00:00,4,0,0,1,12.3,14.395,61,12.998,11,13,10,5,2012,5,5,0
2012-10-13 06:00:00,4,0,0,1,12.3,14.395,61,12.998,28,13,10,6,2012,5,5,0
2012-10-13 07:00:00,4,0,0,1,12.3,15.15,61,11.0014,70,13,10,7,2012,5,5,0
2012-10-13 08:00:00,4,0,0,1,13.94,17.425,53,7.0015,174,13,10,8,2012,5,5,0
2012-10-13 09:00:00,4,0,0,1,14.76,18.18,50,6.0032,266,13,10,9,2012,5,5,0
2012-10-13 10:00:00,4,0,0,1,16.4,20.455,43,0.0,347,13,10,10,2012,5,5,0
2012-10-13 11:00:00,4,0,0,1,17.22,21.21,35,8.9981,527,13,10,11,2012,5,5,0
2012-10-13 12:00:00,4,0,0,1,18.04,21.97,35,0.0,573,13,10,12,2012,5,5,0
2012-10-13 13:00:00,4,0,0,1,18.86,22.725,36,12.998,670,13,10,13,2012,5,5,0
2012-10-13 14:00:00,4,0,0,1,19.68,23.485,33,12.998,597,13,10,14,2012,5,5,0
2012-10-13 15:00:00,4,0,0,1,20.5,24.24,36,12.998,615,13,10,15,2012,5,5,0
2012-10-13 16:00:00,4,0,0,1,20.5,24.24,31,12.998,637,13,10,16,2012,5,5,0
2012-10-13 17:00:00,4,0,0,1,18.86,22.725,38,11.0014,528,13,10,17,2012,5,5,0
2012-10-13 18:00:00,4,0,0,1,18.86,22.725,44,8.9981,473,13,10,18,2012,5,5,0
2012-10-13 19:00:00,4,0,0,1,18.04,21.97,44,11.0014,332,13,10,19,2012,5,5,0
2012-10-13 20:00:00,4,0,0,1,16.4,20.455,54,6.0032,255,13,10,20,2012,5,5,0
2012-10-13 21:00:00,4,0,0,1,16.4,20.455,58,12.998,204,13,10,21,2012,5,5,0
2012-10-13 22:00:00,4,0,0,1,16.4,20.455,62,0.0,189,13,10,22,2012,5,5,1
2012-10-13 23:00:00,4,0,0,1,17.22,21.21,58,19.9995,125,13,10,23,2012,5,5,1
2012-10-14 00:00:00,4,0,0,1,16.4,20.455,71,16.9979,111,14,10,0,2012,6,6,0
2012-10-14 01:00:00,4,0,0,1,17.22,21.21,77,19.0012,112,14,10,1,2012,6,6,0
2012-10-14 02:00:00,4,0,0,1,16.4,20.455,76,6.0032,66,14,10,2,2012,6,6,0
2012-10-14 03:00:00,4,0,0,1,17.22,21.21,77,19.9995,28,14,10,3,2012,6,6,0
2012-10-14 04:00:00,4,0,0,1,17.22,21.21,77,19.0012,12,14,10,4,2012,6,6,0
2012-10-14 05:00:00,4,0,0,1,16.4,20.455,82,12.998,11,14,10,5,2012,6,6,0
2012-10-14 06:00:00,4,0,0,1,16.4,20.455,82,11.0014,24,14,10,6,2012,6,6,0
2012-10-14 07:00:00,4,0,0,1,17.22,21.21,82,15.0013,51,14,10,7,2012,6,6,0
2012-10-14 08:00:00,4,0,0,1,18.04,21.97,77,12.998,132,14,10,8,2012,6,6,0
2012-10-14 09:00:00,4,0,0,2,19.68,23.485,67,19.0012,223,14,10,9,2012,6,6,0
2012-10-14 10:00:00,4,0,0,1,22.14,25.76,56,12.998,428,14,10,10,2012,6,6,0
2012-10-14 11:00:00,4,0,0,1,22.96,26.515,52,19.9995,494,14,10,11,2012,6,6,0
2012-10-14 12:00:00,4,0,0,1,25.42,31.06,46,22.0028,562,14,10,12,2012,6,6,0
2012-10-14 13:00:00,4,0,0,1,26.24,31.06,41,30.0026,619,14,10,13,2012,6,6,0
2012-10-14 14:00:00,4,0,0,1,27.06,31.06,39,27.9993,617,14,10,14,2012,6,6,0
2012-10-14 15:00:00,4,0,0,1,27.06,31.06,39,27.9993,568,14,10,15,2012,6,6,0
2012-10-14 16:00:00,4,0,0,1,26.24,31.06,41,19.9995,581,14,10,16,2012,6,6,0
2012-10-14 17:00:00,4,0,0,1,26.24,31.06,44,12.998,539,14,10,17,2012,6,6,0
2012-10-14 18:00:00,4,0,0,1,23.78,27.275,60,16.9979,453,14,10,18,2012,6,6,0
2012-10-14 19:00:00,4,0,0,1,22.96,26.515,64,15.0013,336,14,10,19,2012,6,6,0
2012-10-14 20:00:00,4,0,0,1,22.14,25.76,73,15.0013,246,14,10,20,2012,6,6,0
2012-10-14 21:00:00,4,0,0,1,22.96,26.515,73,30.0026,196,14,10,21,2012,6,6,0
2012-10-14 22:00:00,4,0,0,1,22.96,26.515,73,26.0027,125,14,10,22,2012,6,6,1
2012-10-14 23:00:00,4,0,0,2,22.96,26.515,68,19.0012,105,14,10,23,2012,6,6,1
2012-10-15 00:00:00,4,0,1,2,22.96,26.515,73,16.9979,48,15,10,0,2012,0,0,0
2012-10-15 01:00:00,4,0,1,2,23.78,27.275,64,26.0027,29,15,10,1,2012,0,0,0
2012-10-15 02:00:00,4,0,1,2,23.78,27.275,64,23.9994,6,15,10,2,2012,0,0,0
2012-10-15 03:00:00,4,0,1,2,22.96,26.515,73,16.9979,4,15,10,3,2012,0,0,0
2012-10-15 04:00:00,4,0,1,2,22.96,26.515,68,15.0013,10,15,10,4,2012,0,0,0
2012-10-15 05:00:00,4,0,1,2,22.96,26.515,73,19.0012,40,15,10,5,2012,0,0,0
2012-10-15 06:00:00,4,0,1,2,22.96,26.515,73,19.9995,147,15,10,6,2012,0,0,0
2012-10-15 07:00:00,4,0,1,2,23.78,27.275,68,22.0028,476,15,10,7,2012,0,0,1
2012-10-15 08:00:00,4,0,1,2,24.6,30.305,64,26.0027,737,15,10,8,2012,0,0,1
2012-10-15 09:00:00,4,0,1,3,24.6,29.545,69,26.0027,359,15,10,9,2012,0,0,1
2012-10-15 10:00:00,4,0,1,2,24.6,29.545,73,26.0027,168,15,10,10,2012,0,0,2
2012-10-15 11:00:00,4,0,1,2,24.6,29.545,73,26.0027,263,15,10,11,2012,0,0,2
2012-10-15 12:00:00,4,0,1,3,24.6,28.79,78,22.0028,284,15,10,12,2012,0,0,2
2012-10-15 13:00:00,4,0,1,2,22.96,26.515,88,15.0013,146,15,10,13,2012,0,0,2
2012-10-15 14:00:00,4,0,1,2,24.6,28.79,78,19.0012,185,15,10,14,2012,0,0,2
2012-10-15 15:00:00,4,0,1,1,24.6,28.79,78,22.0028,260,15,10,15,2012,0,0,2
2012-10-15 16:00:00,4,0,1,1,22.96,26.515,64,19.9995,447,15,10,16,2012,0,0,1
2012-10-15 17:00:00,4,0,1,1,22.96,26.515,64,16.9979,766,15,10,17,2012,0,0,1
2012-10-15 18:00:00,4,0,1,3,22.14,25.76,77,8.9981,592,15,10,18,2012,0,0,1
2012-10-15 19:00:00,4,0,1,3,21.32,25.0,83,6.0032,239,15,10,19,2012,0,0,1
2012-10-15 20:00:00,4,0,1,2,21.32,25.0,72,26.0027,256,15,10,20,2012,0,0,1
2012-10-15 21:00:00,4,0,1,1,21.32,25.0,59,22.0028,206,15,10,21,2012,0,0,1
2012-10-15 22:00:00,4,0,1,1,20.5,24.24,59,19.0012,126,15,10,22,2012,0,0,1
2012-10-15 23:00:00,4,0,1,1,18.86,22.725,63,15.0013,81,15,10,23,2012,0,0,1
2012-10-16 00:00:00,4,0,1,1,18.86,22.725,63,26.0027,48,16,10,0,2012,1,1,0
2012-10-16 01:00:00,4,0,1,1,18.04,21.97,67,12.998,13,16,10,1,2012,1,1,0
2012-10-16 02:00:00,4,0,1,1,18.04,21.97,67,8.9981,3,16,10,2,2012,1,1,0
2012-10-16 03:00:00,4,0,1,1,17.22,21.21,67,7.0015,2,16,10,3,2012,1,1,0
2012-10-16 04:00:00,4,0,1,1,17.22,21.21,67,11.0014,7,16,10,4,2012,1,1,0
2012-10-16 05:00:00,4,0,1,1,17.22,21.21,67,16.9979,52,16,10,5,2012,1,1,0
2012-10-16 06:00:00,4,0,1,1,17.22,21.21,67,11.0014,172,16,10,6,2012,1,1,0
2012-10-16 07:00:00,4,0,1,1,17.22,21.21,67,6.0032,525,16,10,7,2012,1,1,3
2012-10-16 08:00:00,4,0,1,1,18.04,21.97,62,0.0,835,16,10,8,2012,1,1,3
2012-10-16 09:00:00,4,0,1,1,19.68,23.485,55,16.9979,355,16,10,9,2012,1,1,3
2012-10-16 10:00:00,4,0,1,1,20.5,24.24,48,19.0012,222,16,10,10,2012,1,1,1
2012-10-16 11:00:00,4,0,1,1,20.5,24.24,45,27.9993,228,16,10,11,2012,1,1,1
2012-10-16 12:00:00,4,0,1,2,21.32,25.0,45,22.0028,325,16,10,12,2012,1,1,1
2012-10-16 13:00:00,4,0,1,1,21.32,25.0,45,19.0012,328,16,10,13,2012,1,1,1
2012-10-16 14:00:00,4,0,1,1,22.14,25.76,39,16.9979,308,16,10,14,2012,1,1,1
2012-10-16 15:00:00,4,0,1,1,22.14,25.76,41,22.0028,346,16,10,15,2012,1,1,1
2012-10-16 16:00:00,4,0,1,1,22.14,25.76,39,19.0012,446,16,10,16,2012,1,1,3
2012-10-16 17:00:00,4,0,1,1,21.32,25.0,39,12.998,943,16,10,17,2012,1,1,3
2012-10-16 18:00:00,4,0,1,1,20.5,24.24,42,11.0014,838,16,10,18,2012,1,1,3
2012-10-16 19:00:00,4,0,1,1,19.68,23.485,48,0.0,531,16,10,19,2012,1,1,3
2012-10-16 20:00:00,4,0,1,1,18.86,22.725,55,0.0,432,16,10,20,2012,1,1,2
2012-10-16 21:00:00,4,0,1,1,18.86,22.725,63,0.0,195,16,10,21,2012,1,1,2
2012-10-16 22:00:00,4,0,1,1,16.4,20.455,71,6.0032,181,16,10,22,2012,1,1,1
2012-10-16 23:00:00,4,0,1,1,16.4,20.455,71,0.0,199,16,10,23,2012,1,1,1
2012-10-17 00:00:00,4,0,1,1,15.58,19.695,76,0.0,49,17,10,0,2012,2,2,0
2012-10-17 01:00:00,4,0,1,1,15.58,19.695,76,0.0,17,17,10,1,2012,2,2,0
2012-10-17 02:00:00,4,0,1,1,15.58,19.695,76,0.0,16,17,10,2,2012,2,2,0
2012-10-17 03:00:00,4,0,1,1,14.76,18.94,87,0.0,7,17,10,3,2012,2,2,0
2012-10-17 04:00:00,4,0,1,1,14.76,18.18,81,6.0032,4,17,10,4,2012,2,2,0
2012-10-17 05:00:00,4,0,1,2,14.76,18.94,81,0.0,41,17,10,5,2012,2,2,0
2012-10-17 06:00:00,4,0,1,1,15.58,19.695,82,0.0,178,17,10,6,2012,2,2,0
2012-10-17 07:00:00,4,0,1,1,14.76,18.18,81,7.0015,464,17,10,7,2012,2,2,0
2012-10-17 08:00:00,4,0,1,2,16.4,20.455,76,0.0,817,17,10,8,2012,2,2,0
2012-10-17 09:00:00,4,0,1,2,17.22,21.21,77,0.0,382,17,10,9,2012,2,2,0
2012-10-17 10:00:00,4,0,1,2,18.86,22.725,67,0.0,228,17,10,10,2012,2,2,0
2012-10-17 11:00:00,4,0,1,2,20.5,24.24,51,6.0032,234,17,10,11,2012,2,2,0
2012-10-17 12:00:00,4,0,1,2,21.32,25.0,48,11.0014,332,17,10,12,2012,2,2,0
2012-10-17 13:00:00,4,0,1,2,22.14,25.76,49,8.9981,310,17,10,13,2012,2,2,0
2012-10-17 14:00:00,4,0,1,2,22.96,26.515,43,11.0014,270,17,10,14,2012,2,2,0
2012-10-17 15:00:00,4,0,1,2,23.78,27.275,43,15.0013,301,17,10,15,2012,2,2,0
2012-10-17 16:00:00,4,0,1,1,22.96,26.515,52,12.998,466,17,10,16,2012,2,2,0
2012-10-17 17:00:00,4,0,1,1,22.14,25.76,56,7.0015,888,17,10,17,2012,2,2,0
2012-10-17 18:00:00,4,0,1,1,21.32,25.0,59,11.0014,884,17,10,18,2012,2,2,0
2012-10-17 19:00:00,4,0,1,1,20.5,24.24,72,12.998,516,17,10,19,2012,2,2,0
2012-10-17 20:00:00,4,0,1,1,20.5,24.24,72,8.9981,414,17,10,20,2012,2,2,0
2012-10-17 21:00:00,4,0,1,1,18.86,22.725,82,12.998,329,17,10,21,2012,2,2,0
2012-10-17 22:00:00,4,0,1,1,18.86,22.725,88,16.9979,215,17,10,22,2012,2,2,1
2012-10-17 23:00:00,4,0,1,1,18.86,22.725,88,15.0013,99,17,10,23,2012,2,2,1
2012-10-18 00:00:00,4,0,1,1,18.86,22.725,88,12.998,57,18,10,0,2012,3,3,0
2012-10-18 01:00:00,4,0,1,1,18.86,22.725,82,15.0013,14,18,10,1,2012,3,3,0
2012-10-18 02:00:00,4,0,1,1,18.86,22.725,82,12.998,14,18,10,2,2012,3,3,0
2012-10-18 03:00:00,4,0,1,1,18.04,21.97,88,15.0013,5,18,10,3,2012,3,3,0
2012-10-18 04:00:00,4,0,1,1,18.04,21.97,88,15.0013,5,18,10,4,2012,3,3,0
2012-10-18 05:00:00,4,0,1,1,18.04,21.97,82,15.0013,42,18,10,5,2012,3,3,0
2012-10-18 06:00:00,4,0,1,1,18.04,21.97,88,19.9995,153,18,10,6,2012,3,3,0
2012-10-18 07:00:00,4,0,1,1,18.04,21.97,88,16.9979,508,18,10,7,2012,3,3,0
2012-10-18 08:00:00,4,0,1,1,18.86,22.725,82,16.9979,834,18,10,8,2012,3,3,0
2012-10-18 09:00:00,4,0,1,2,20.5,24.24,77,11.0014,387,18,10,9,2012,3,3,0
2012-10-18 10:00:00,4,0,1,2,21.32,25.0,68,15.0013,218,18,10,10,2012,3,3,0
2012-10-18 11:00:00,4,0,1,2,22.96,26.515,56,15.0013,268,18,10,11,2012,3,3,0
2012-10-18 12:00:00,4,0,1,2,24.6,31.06,53,16.9979,377,18,10,12,2012,3,3,0
2012-10-18 13:00:00,4,0,1,1,25.42,31.06,53,23.9994,332,18,10,13,2012,3,3,0
2012-10-18 14:00:00,4,0,1,2,25.42,31.06,50,19.9995,285,18,10,14,2012,3,3,0
2012-10-18 15:00:00,4,0,1,2,24.6,30.305,60,12.998,353,18,10,15,2012,3,3,0
2012-10-18 16:00:00,4,0,1,1,24.6,31.06,56,19.0012,450,18,10,16,2012,3,3,0
2012-10-18 17:00:00,4,0,1,2,23.78,27.275,64,22.0028,890,18,10,17,2012,3,3,0
2012-10-18 18:00:00,4,0,1,2,22.96,26.515,64,22.0028,788,18,10,18,2012,3,3,0
2012-10-18 19:00:00,4,0,1,2,22.96,26.515,68,19.9995,513,18,10,19,2012,3,3,0
2012-10-18 20:00:00,4,0,1,2,22.96,26.515,68,16.9979,387,18,10,20,2012,3,3,0
2012-10-18 21:00:00,4,0,1,2,22.14,25.76,77,12.998,283,18,10,21,2012,3,3,0
2012-10-18 22:00:00,4,0,1,2,22.14,25.76,83,12.998,229,18,10,22,2012,3,3,1
2012-10-18 23:00:00,4,0,1,2,22.14,25.76,83,0.0,117,18,10,23,2012,3,3,1
2012-10-19 00:00:00,4,0,1,2,22.96,26.515,83,7.0015,56,19,10,0,2012,4,4,0
2012-10-19 01:00:00,4,0,1,3,22.14,25.76,88,0.0,16,19,10,1,2012,4,4,0
2012-10-19 02:00:00,4,0,1,2,22.14,25.76,88,0.0,10,19,10,2,2012,4,4,0
2012-10-19 03:00:00,4,0,1,2,22.96,26.515,83,0.0,5,19,10,3,2012,4,4,0
2012-10-19 04:00:00,4,0,1,2,22.96,26.515,83,0.0,6,19,10,4,2012,4,4,0
2012-10-19 05:00:00,4,0,1,2,22.14,25.76,88,0.0,36,19,10,5,2012,4,4,0
2012-10-19 06:00:00,4,0,1,3,22.14,25.76,94,11.0014,131,19,10,6,2012,4,4,0
2012-10-19 07:00:00,4,0,1,3,22.14,25.76,94,0.0,154,19,10,7,2012,4,4,0
2012-10-19 08:00:00,4,0,1,2,22.14,25.76,94,7.0015,467,19,10,8,2012,4,4,0
2012-10-19 09:00:00,4,0,1,2,22.14,25.76,94,7.0015,389,19,10,9,2012,4,4,0
2012-10-19 10:00:00,4,0,1,2,23.78,27.275,88,12.998,224,19,10,10,2012,4,4,0
2012-10-19 11:00:00,4,0,1,1,24.6,28.03,83,12.998,252,19,10,11,2012,4,4,0
2012-10-19 12:00:00,4,0,1,1,26.24,30.305,69,15.0013,332,19,10,12,2012,4,4,0
2012-10-19 13:00:00,4,0,1,1,25.42,29.545,73,15.0013,375,19,10,13,2012,4,4,0
2012-10-19 14:00:00,4,0,1,1,27.06,31.06,61,16.9979,365,19,10,14,2012,4,4,0
2012-10-19 15:00:00,4,0,1,1,26.24,30.305,65,19.9995,395,19,10,15,2012,4,4,0
2012-10-19 16:00:00,4,0,1,3,25.42,30.305,69,23.9994,565,19,10,16,2012,4,4,0
2012-10-19 17:00:00,4,0,1,3,25.42,30.305,69,23.9994,425,19,10,17,2012,4,4,0
2012-10-19 18:00:00,4,0,1,1,22.96,26.515,83,7.0015,233,19,10,18,2012,4,4,0
2012-10-19 19:00:00,4,0,1,1,22.14,25.76,88,11.0014,232,19,10,19,2012,4,4,0
2012-10-19 20:00:00,4,0,1,1,21.32,25.0,77,12.998,229,19,10,20,2012,4,4,0
2012-10-19 21:00:00,4,0,1,1,20.5,24.24,77,0.0,206,19,10,21,2012,4,4,0
2012-10-19 22:00:00,4,0,1,1,20.5,24.24,77,6.0032,190,19,10,22,2012,4,4,1
2012-10-19 23:00:00,4,0,1,1,18.86,22.725,88,7.0015,131,19,10,23,2012,4,4,1
2012-11-01 00:00:00,4,0,1,1,14.76,18.18,57,6.0032,60,1,11,0,2012,3,3,0
2012-11-01 01:00:00,4,0,1,1,12.3,15.91,75,7.0015,30,1,11,1,2012,3,3,0
2012-11-01 02:00:00,4,0,1,1,13.12,16.665,66,8.9981,20,1,11,2,2012,3,3,0
2012-11-01 03:00:00,4,0,1,1,13.94,16.665,61,8.9981,15,1,11,3,2012,3,3,0
2012-11-01 04:00:00,4,0,1,2,13.94,17.425,66,7.0015,10,1,11,4,2012,3,3,0
2012-11-01 05:00:00,4,0,1,1,13.94,16.665,66,8.9981,40,1,11,5,2012,3,3,0
2012-11-01 06:00:00,4,0,1,1,13.94,16.665,61,11.0014,148,1,11,6,2012,3,3,0
2012-11-01 07:00:00,4,0,1,2,14.76,17.425,57,11.0014,420,1,11,7,2012,3,3,0
2012-11-01 08:00:00,4,0,1,2,14.76,18.94,56,7.0015,680,1,11,8,2012,3,3,0
2012-11-01 09:00:00,4,0,1,3,14.76,18.18,57,7.0015,331,1,11,9,2012,3,3,0
2012-11-01 10:00:00,4,0,1,3,14.76,17.425,62,12.998,146,1,11,10,2012,3,3,0
2012-11-01 11:00:00,4,0,1,3,14.76,17.425,62,12.998,170,1,11,11,2012,3,3,0
2012-11-01 12:00:00,4,0,1,3,15.58,19.695,62,11.0014,221,1,11,12,2012,3,3,0
2012-11-01 13:00:00,4,0,1,2,16.4,20.455,58,11.0014,248,1,11,13,2012,3,3,0
2012-11-01 14:00:00,4,0,1,2,16.4,20.455,50,15.0013,185,1,11,14,2012,3,3,0
2012-11-01 15:00:00,4,0,1,2,16.4,20.455,54,11.0014,214,1,11,15,2012,3,3,0
2012-11-01 16:00:00,4,0,1,2,16.4,20.455,54,11.0014,344,1,11,16,2012,3,3,0
2012-11-01 17:00:00,4,0,1,3,16.4,20.455,50,15.0013,689,1,11,17,2012,3,3,0
2012-11-01 18:00:00,4,0,1,2,16.4,20.455,50,11.0014,678,1,11,18,2012,3,3,0
2012-11-01 19:00:00,4,0,1,2,16.4,20.455,50,11.0014,452,1,11,19,2012,3,3,0
2012-11-01 20:00:00,4,0,1,2,15.58,19.695,54,16.9979,296,1,11,20,2012,3,3,0
2012-11-01 21:00:00,4,0,1,2,15.58,19.695,54,8.9981,267,1,11,21,2012,3,3,0
2012-11-01 22:00:00,4,0,1,1,14.76,17.425,57,11.0014,202,1,11,22,2012,3,3,1
2012-11-01 23:00:00,4,0,1,1,13.94,16.665,57,11.0014,120,1,11,23,2012,3,3,1
2012-11-02 00:00:00,4,0,1,1,13.94,16.665,57,11.0014,50,2,11,0,2012,4,4,0
2012-11-02 01:00:00,4,0,1,1,13.12,15.91,66,11.0014,24,2,11,1,2012,4,4,0
2012-11-02 02:00:00,4,0,1,1,13.12,15.91,66,11.0014,10,2,11,2,2012,4,4,0
2012-11-02 03:00:00,4,0,1,1,12.3,15.15,70,11.0014,3,2,11,3,2012,4,4,0
2012-11-02 04:00:00,4,0,1,1,12.3,15.91,70,7.0015,7,2,11,4,2012,4,4,0
2012-11-02 05:00:00,4,0,1,2,13.12,15.91,66,11.0014,26,2,11,5,2012,4,4,0
2012-11-02 06:00:00,4,0,1,1,12.3,15.15,70,11.0014,122,2,11,6,2012,4,4,0
2012-11-02 07:00:00,4,0,1,2,12.3,15.15,70,8.9981,357,2,11,7,2012,4,4,0
2012-11-02 08:00:00,4,0,1,1,13.12,16.665,57,7.0015,687,2,11,8,2012,4,4,0
2012-11-02 09:00:00,4,0,1,1,13.94,17.425,53,7.0015,382,2,11,9,2012,4,4,0
2012-11-02 10:00:00,4,0,1,1,15.58,19.695,46,19.9995,204,2,11,10,2012,4,4,0
2012-11-02 11:00:00,4,0,1,1,17.22,21.21,41,27.9993,221,2,11,11,2012,4,4,0
2012-11-02 12:00:00,4,0,1,1,17.22,21.21,41,23.9994,292,2,11,12,2012,4,4,0
2012-11-02 13:00:00,4,0,1,1,16.4,20.455,43,23.9994,294,2,11,13,2012,4,4,0
2012-11-02 14:00:00,4,0,1,2,16.4,20.455,40,32.9975,262,2,11,14,2012,4,4,0
2012-11-02 15:00:00,4,0,1,2,16.4,20.455,40,27.9993,306,2,11,15,2012,4,4,0
2012-11-02 16:00:00,4,0,1,1,15.58,19.695,40,22.0028,421,2,11,16,2012,4,4,0
2012-11-02 17:00:00,4,0,1,1,15.58,19.695,40,22.0028,638,2,11,17,2012,4,4,0
2012-11-02 18:00:00,4,0,1,2,15.58,19.695,43,22.0028,522,2,11,18,2012,4,4,0
2012-11-02 19:00:00,4,0,1,2,15.58,19.695,43,19.9995,374,2,11,19,2012,4,4,0
2012-11-02 20:00:00,4,0,1,2,14.76,16.665,46,27.9993,221,2,11,20,2012,4,4,0
2012-11-02 21:00:00,4,0,1,2,14.76,16.665,46,23.9994,156,2,11,21,2012,4,4,0
2012-11-02 22:00:00,4,0,1,1,14.76,16.665,46,16.9979,149,2,11,22,2012,4,4,1
2012-11-02 23:00:00,4,0,1,1,13.94,15.15,53,19.9995,119,2,11,23,2012,4,4,1
2012-11-03 00:00:00,4,0,0,1,13.94,16.665,53,11.0014,108,3,11,0,2012,5,5,0
2012-11-03 01:00:00,4,0,0,2,13.94,15.15,49,22.0028,89,3,11,1,2012,5,5,0
2012-11-03 02:00:00,4,0,0,2,13.94,15.91,49,16.9979,46,3,11,2,2012,5,5,0
2012-11-03 03:00:00,4,0,0,2,13.94,15.91,49,16.9979,28,3,11,3,2012,5,5,0
2012-11-03 04:00:00,4,0,0,2,13.12,15.15,49,19.9995,16,3,11,4,2012,5,5,0
2012-11-03 05:00:00,4,0,0,2,13.12,15.15,49,16.9979,9,3,11,5,2012,5,5,0
2012-11-03 06:00:00,4,0,0,2,13.12,15.91,49,12.998,21,3,11,6,2012,5,5,0
2012-11-03 07:00:00,4,0,0,2,13.12,15.15,49,16.9979,59,3,11,7,2012,5,5,0
2012-11-03 08:00:00,4,0,0,2,13.94,15.15,46,19.9995,142,3,11,8,2012,5,5,0
2012-11-03 09:00:00,4,0,0,2,13.94,15.15,49,19.9995,219,3,11,9,2012,5,5,0
2012-11-03 10:00:00,4,0,0,1,14.76,16.665,46,26.0027,328,3,11,10,2012,5,5,0
2012-11-03 11:00:00,4,0,0,2,14.76,16.665,46,26.0027,340,3,11,11,2012,5,5,0
2012-11-03 12:00:00,4,0,0,2,14.76,15.91,46,31.0009,394,3,11,12,2012,5,5,0
2012-11-03 13:00:00,4,0,0,2,14.76,16.665,46,23.9994,449,3,11,13,2012,5,5,0
2012-11-03 14:00:00,4,0,0,2,14.76,16.665,50,22.0028,455,3,11,14,2012,5,5,0
2012-11-03 15:00:00,4,0,0,2,14.76,15.91,46,30.0026,448,3,11,15,2012,5,5,0
2012-11-03 16:00:00,4,0,0,2,14.76,16.665,46,22.0028,400,3,11,16,2012,5,5,0
2012-11-03 17:00:00,4,0,0,2,14.76,16.665,46,19.9995,410,3,11,17,2012,5,5,0
